total.pckts,tcp.pct,udp.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.ae.count,tcp.flag.cwr.count,tcp.flag.ece.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,label
3196,54.50563204005007,45.150187734668336,0.344180225281602,229,246,5,7,605.5341051314143,620.4720695839706,384985.5891338156,60.0,1514.0,62.0,171.0,1480.0,0.000312758760951189,0.000426755393871773,1.8212016619865208e-07,0.0,0.003962,2.7499999999999998e-05,0.0001585,0.000386,106.53948967459323,28.75363650398021,826.7716122030232,0.0,253.0,112.0,116.0,127.0,0,0,0,0,0,1731,269,3,17,20,0.587593399134915,0.5958647577179447,0.46191043618893646,0
3719,62.43613874697499,37.29497176660392,0.26888948642108096,197,190,6,6,670.9491798870664,650.4672346019801,423107.62329074735,60.0,1514.0,66.0,384.0,1480.0,0.0002681750470556601,0.0004140880720651973,1.7146893142667204e-07,0.0,0.003202,8e-06,9e-05,0.000325,97.5447243882764,31.86374991872216,1015.2985588828665,42.0,255.128,63.0,114.0,126.0,0,0,0,0,0,2288,369,10,57,41,0.6147769984862013,0.6090018857543638,0.5400904685135622,0
2959,53.39641770868536,46.36701588374451,0.23656640757012504,192,203,6,7,631.8976005407233,618.2560441790681,382240.5361639499,60.0,1514.0,62.0,535.0,1480.0,0.0003372162892869213,0.00047077876067855556,2.2163264150603668e-07,0.0,0.004138,2e-05,0.000168,0.000417,109.01073504562352,30.76417419767678,946.4344140650019,2.0,253.0,113.0,118.0,127.0,0,0,0,0,0,1556,283,10,34,17,0.5925526653163065,0.5946628749853274,0.4563216158054145,0
3429,58.64683581219015,41.00320793234179,0.3499562554680665,203,205,4,7,664.713619130942,656.5455757152314,431052.0929912446,60.0,1514.0,62.0,205.0,1480.0,0.0002911942257217848,0.00044396978694156617,1.9710917171693968e-07,0.0,0.003791,1.3e-05,0.000108,0.000347,101.52840886555848,33.428252166557556,1117.4480429109599,0.0,255.128,63.0,115.0,126.0,0,0,0,0,0,1983,263,20,49,46,0.60612303153103,0.5975126993333435,0.5150530082643106,0
6299,78.63152881409748,21.33672011430386,0.031751071598666455,204,215,4,6,837.5518336243848,700.762225736451,491067.69701910473,60.0,1514.0,60.0,1480.0,1514.0,0.0001587167804413399,0.0003241190892014938,1.0505318398480587e-07,0.0,0.00353,5e-06,3.8e-05,0.0001535,89.27007779012541,35.19694939196827,1238.8252465007752,32.0,253.0,54.0,105.0,127.0,0,0,0,0,0,4913,321,11,70,17,0.4315427697087974,0.425087430258004,0.6015763098571136,0
3239,57.5177523927138,42.389626427909846,0.09262117937635073,228,243,5,5,673.3865390552639,653.4687111172461,427021.3564092349,60.0,1514.0,62.0,405.0,1480.0,0.0003086619326952763,0.0004519736735817297,2.0428020161096395e-07,0.0,0.003985,1.5e-05,0.000133,0.000378,102.4138107440568,32.063753098533844,1028.0842627637387,39.0,245.0,63.0,115.0,126.0,0,0,0,0,0,1846,288,4,31,53,0.6185460163054923,0.6056623234588312,0.4941194660442158,0
3212,59.12204234122043,40.72229140722292,0.1556662515566625,191,190,4,4,700.7733499377335,656.0613475481782,430416.49174673145,60.0,1514.0,62.0,590.0,1480.0,0.00031096357409713575,0.00046024316712622794,2.1182377288638096e-07,0.0,0.003339,1.7e-05,0.00013749999999999998,0.00036125,100.9989302615193,31.595554121780197,998.2790402623415,39.0,255.128,63.0,114.0,126.0,0,0,0,0,0,1870,287,11,44,16,0.6210242179732824,0.594140963808035,0.5442257518567472,0
2507,51.9744714798564,47.706422018348626,0.3191065017949741,174,184,4,5,651.0550458715596,639.0460794196113,408379.89162157604,60.0,1514.0,62.0,374.0,1480.0,0.0003984092540885521,0.0005446955277208693,2.966932179191162e-07,0.0,0.004269,2e-05,0.000198,0.0005055000000000001,108.59204547267652,29.27529821079083,857.0430853307327,41.0,255.128,113.0,115.0,126.0,0,0,0,0,0,1289,229,4,26,14,0.6096968610964748,0.6138502500051487,0.4466236914421925,0
3262,58.36909871244635,41.50827713059473,0.1226241569589209,212,217,5,4,625.3586756591048,629.760806592656,396598.67352023267,60.0,1514.0,62.0,223.5,1480.0,0.00030617841814837524,0.0004508127187406101,2.032321073783004e-07,0.0,0.00434,1.5e-05,0.000134,0.00036775,103.9510928877989,32.0492628795231,1027.1552511207774,42.0,255.128,63.0,115.0,127.0,0,0,0,0,0,1884,345,9,31,16,0.6196484328630143,0.620821141675764,0.4976312380815369,0
3023,57.39331789612967,42.408203771088324,0.19847833278200464,222,230,3,3,642.4091961627522,627.5303502181016,393794.34044485324,60.0,1514.0,62.0,508.0,1480.0,0.0003305296063513067,0.0004715407266429228,2.2235065688293563e-07,0.0,0.005083,1.5e-05,0.00015,0.0004035,103.02098544492226,30.484145767374965,929.2831431665651,31.0,247.54,63.0,114.0,126.0,0,0,0,0,0,1709,264,19,23,22,0.5953324913893586,0.5939575528634025,0.5162377499305473,0
3008,58.21143617021277,41.68882978723404,0.09973404255319149,208,209,5,5,607.6878324468086,613.395970955786,376254.61718479136,60.0,1514.0,62.0,231.5,1454.0,0.00033189029255319147,0.000469895854064449,2.2080211366695796e-07,0.0,0.004131,4.6e-05,0.00016350000000000002,0.0004,108.57358477393616,32.58497646631655,1061.7806913104034,38.0,245.0,112.0,118.0,127.0,0,0,0,0,0,1726,341,10,43,19,0.6171753734676928,0.6138136654246106,0.5086136291541923,0
2786,54.16367552045944,45.7286432160804,0.10768126346015792,183,183,5,5,633.2821249102656,612.7538914670511,375467.3315080145,60.0,1514.0,62.0,590.0,1480.0,0.00035861880832735107,0.0005063116479030615,2.563514848023137e-07,0.0,0.00374,4.9e-05,0.000176,0.0004255,108.56167875089734,26.84302116697615,720.5477853707297,39.0,245.0,113.0,118.0,127.0,0,0,0,0,0,1495,203,17,16,23,0.5853228230573808,0.5854439729081011,0.4734948225457299,0
2816,55.04261363636363,44.88636363636363,0.07102272727272728,184,190,3,3,611.0042613636364,608.3118304849451,370043.2831079445,60.0,1514.0,62.0,424.0,1480.0,0.0003546935369318182,0.00046839015879982253,2.1938934086052298e-07,0.0,0.003561,5.1e-05,0.000188,0.000443,107.83705965909093,26.823717617143505,719.5118268042548,39.0,244.0,113.0,118.0,127.0,0,0,6,6,0,1531,232,4,34,14,0.5932797266381323,0.5913037673438319,0.48617298714738494,0
3257,60.63862450107461,39.08504758980657,0.276327909118821,188,202,5,7,629.3893153208475,622.7282828286321,387790.5142346969,60.0,1514.0,62.0,399.0,1480.0,0.00030696100706171327,0.0004485897490067882,2.012327629139732e-07,0.0,0.004538,1.6e-05,0.000144,0.000364,103.25061007061713,29.926471756090056,895.5937117680559,1.0,255.128,63.0,115.0,126.0,0,0,0,0,0,1960,322,31,24,30,0.6234392369478559,0.5924400829892444,0.5229311225888009,0
2973,60.107635385132866,39.656912209889,0.23545240497813655,168,173,3,2,634.280861083081,617.1945025659603,380929.05399764323,60.0,1514.0,62.0,590.0,1480.0,0.0003362963336696939,0.0004574638524394107,2.0927317628870692e-07,0.0,0.003927,3.6e-05,0.000176,0.000422,104.96920551631348,29.28885373111613,857.8369528827152,42.0,244.0,63.0,115.0,126.0,0,0,0,0,0,1779,249,9,16,16,0.6132903743697542,0.5988819314438256,0.5235561902856766,0
3179,59.16955017301038,40.547341931424974,0.28310789556464294,181,183,4,4,660.9509279647688,627.7200546970254,394032.46706883656,60.0,1514.0,66.0,590.0,1480.0,0.0003143255740798993,0.0004424030764742618,1.957204820738915e-07,0.0,0.004187,3.5e-05,0.00016,0.0003795,104.2490786410821,29.04802299393181,843.7876398559911,42.0,255.64,63.0,115.0,126.0,0,0,0,0,0,1867,280,3,26,22,0.6134272448925614,0.6114986924667056,0.5210989527788442,0
3111,60.39858566377371,39.50498232079717,0.09643201542912247,194,199,4,6,579.6406300225008,603.2475573976465,363907.6155062268,60.0,1514.0,62.0,157.0,1480.0,0.00032124429443908714,0.00044778151767119466,2.0050828756791843e-07,0.0,0.00368,4e-05,0.000163,0.0003835,103.65674316939892,30.499539388360997,930.2219029021838,37.0,255.128,63.0,115.0,127.0,0,0,2,2,0,1853,362,10,47,25,0.6187989760502137,0.610646364027528,0.5299179665383167,0
4203,75.04163692600524,24.791815369973826,0.16654770402093744,209,209,6,5,728.7251962883655,652.8777689217486,426249.38115224015,60.0,1514.0,62.0,590.0,1480.0,0.00023787175826790388,0.00037955798708328044,1.4406426555871166e-07,0.0,0.003263,1.2e-05,9.8e-05,0.000271,96.40841470378302,34.533025434457244,1192.5298456568707,28.0,255.128,54.0,114.0,127.0,0,0,0,0,0,3137,531,16,33,22,0.6343677698159743,0.5707368864388971,0.649366922488432,0
3449,69.23746013337198,30.472600753841693,0.2899391127863149,193,199,7,5,702.371701942592,643.3498535566613,413899.03407137754,60.0,1514.0,62.0,590.0,1480.0,0.00028990113076253986,0.0004494693982152908,2.0202273993201565e-07,0.0,0.004031,1.1e-05,0.000117,0.00033,98.60824818788055,32.61611986043788,1063.81127475045,40.0,255.128,63.0,114.0,127.0,0,0,0,0,0,2368,282,8,37,31,0.6228115575999981,0.5749135476352796,0.6173210314474888,0
2958,63.894523326572006,35.66599053414469,0.4394861392832995,206,212,7,3,578.367139959432,587.7963102086426,345504.50229489483,60.0,1514.0,62.0,396.0,1454.0,0.0003378739012846518,0.0004476229707747671,2.00366323965228e-07,0.0,0.003454,5e-05,0.0001825,0.00042,107.69375828262339,30.081745000931033,904.9113823010391,41.0,255.128,112.0,118.0,127.0,0,0,0,0,0,1882,355,3,16,21,0.6119475483555411,0.6056464305663938,0.547409270339564,0
3043,64.34439697666777,35.294117647058826,0.36148537627341437,208,212,7,6,592.2234636871508,592.5770083818795,351147.5108628181,60.0,1514.0,62.0,403.0,1434.0,0.00032806802497535326,0.00044561889787456517,1.9857620214294217e-07,0.0,0.004078,5e-05,0.000176,0.000391,108.05882648701937,31.120937931820244,968.5127777562082,2.0,255.128,112.0,118.0,127.0,0,0,0,0,0,1941,353,3,33,13,0.6136330528033259,0.6026359857702115,0.5440142483106377,0
3908,70.03582395087001,29.682702149437052,0.28147389969293757,225,239,8,5,660.1000511770727,633.9612363656221,401906.8492142282,60.0,1514.0,62.0,577.0,1480.0,0.0002557226202661208,0.000381731577172479,1.4571899701058828e-07,0.0,0.003219,1.1e-05,0.000108,0.00031424999999999997,100.78533828045035,34.970326063736415,1222.9237050040424,41.0,255.128,63.0,114.0,127.0,0,0,0,0,0,2696,420,18,71,22,0.647566981324303,0.5957973644899494,0.6068239069370712,0
2929,62.307954933424384,37.487196995561625,0.20484807101399793,197,194,6,5,568.4912939569818,599.9804186319767,359976.50274180196,60.0,1514.0,62.0,156.0,1480.0,0.0003412656196654148,0.0004637101047558681,2.1502706125269816e-07,0.0,0.004065,3.8e-05,0.000174,0.000423,108.19741925571869,29.084595706189056,845.9137073924708,36.0,255.128,113.0,118.0,127.0,0,0,0,0,0,1809,358,7,25,26,0.6260012943966972,0.6051982294173026,0.531533924336441,0
2535,56.41025641025641,43.39250493096647,0.19723865877712032,170,175,5,7,578.4749506903353,600.1419511638162,360170.3615467123,60.0,1514.0,62.0,160.0,1454.0,0.0003943282051282051,0.0005145225136966924,2.64733417100763e-07,0.0,0.004379,5.1e-05,0.00021,0.000534,108.28974122287968,27.182944182582627,738.9124544334027,41.0,255.128,113.0,118.0,127.0,0,0,0,0,0,1417,262,6,26,16,0.6014459110160147,0.6005144211216068,0.5027686871879429,0
3317,67.19927645462768,32.68013264998493,0.12059089538739826,151,150,3,3,736.9412119384987,648.6644341345345,420765.54811107594,60.0,1514.0,62.0,590.0,1480.0,0.00030084504069942717,0.000493259194334798,2.4330463279581407e-07,0.0,0.004481,1.1e-05,0.000102,0.00033,101.06480856195357,31.982052196582018,1022.8516627048966,41.0,255.128,55.0,115.0,127.0,0,0,0,0,0,2215,219,5,27,19,0.6400568006330497,0.5803383300793784,0.602099272667131,0
2682,57.12155108128263,42.76659209545116,0.11185682326621924,193,189,5,4,553.9533929903057,583.1715391532539,340089.04407837515,60.0,1514.0,62.0,166.0,1399.25,0.0003721472781506339,0.0005002838898746966,2.502839704681576e-07,0.0,0.004483,4.9e-05,0.00019050000000000002,0.00046049999999999997,106.6667904548844,28.969882330453064,839.2540822402966,40.0,255.128,111.0,118.0,127.0,0,0,0,0,0,1490,237,4,78,16,0.5854357381548435,0.5947609069928431,0.48947185019341866,0
5440,78.58455882352942,21.378676470588236,0.03676470588235294,202,210,2,4,801.6568014705882,664.6058868122536,441700.984785502,60.0,1514.0,66.0,590.0,1514.0,0.0001838143382352941,0.00035072941996761226,1.2301112603081775e-07,0.0,0.003504,7e-06,5.2e-05,0.00019325,79.52761397058823,34.38013761045569,1181.99386211387,40.0,253.0,48.0,62.0,118.0,0,0,0,0,0,4240,451,19,52,28,0.5894837013872026,0.4927574002603183,0.7039358629734797,0
3336,61.300959232613906,38.60911270983213,0.08992805755395684,202,207,4,4,650.0167865707434,626.6053505878265,392634.26538529294,60.0,1514.0,66.0,546.5,1454.0,0.0002997341127098321,0.0004459081231826036,1.9883405432023198e-07,0.0,0.00409,1.5e-05,0.000135,0.00034725,95.55226199040769,33.105416355147725,1095.9685920476823,36.0,255.128,62.0,114.0,126.0,0,0,0,0,0,2024,280,10,27,12,0.6119670782712822,0.5815824570361443,0.5523723318582477,0
2741,60.52535570959504,39.328712148850784,0.1459321415541773,208,219,3,3,595.6191171105436,607.3843028689736,368915.69137162896,60.0,1514.0,62.0,236.0,1454.0,0.00036473039036847866,0.0005277496945123136,2.785197400578403e-07,0.0,0.004449,3.9e-05,0.000176,0.000436,107.68726669098868,29.53616629063753,872.3851191481929,41.0,255.128,112.0,118.0,127.0,0,0,0,0,0,1638,312,16,34,28,0.6194236991645579,0.6067883632821872,0.5147351839118527,0
2949,60.46117327907765,39.40318752119362,0.1356391997287216,209,206,3,3,574.4330281451339,591.0619900883703,349354.2761272248,60.0,1514.0,62.0,264.0,1444.0,0.0003389664292980671,0.00045626064853524027,2.0817377940179803e-07,0.0,0.003609,2e-05,0.000179,0.000419,106.29730756188539,29.970559286355005,898.2344239369203,38.0,255.128,110.0,118.0,127.0,0,0,0,0,0,1750,337,15,47,11,0.6095007052207049,0.6023729595933778,0.522249721286327,0
3992,70.21543086172345,29.734468937875754,0.0501002004008016,222,244,2,3,628.9949899799599,623.118625402039,388276.82132292655,60.0,1514.0,66.0,360.0,1480.0,0.00025006938877755513,0.0004099901624365398,1.680919332947403e-07,0.0,0.003871,8e-06,8.9e-05,0.000297,95.67941382765531,37.02080218126579,1370.5397941444141,2.0,244.0,63.0,114.0,126.0,0,0,0,0,0,2754,468,8,81,40,0.6212125384852168,0.6024087040892798,0.5939285623124693,0
4096,72.119140625,27.8076171875,0.0732421875,214,212,4,4,692.052734375,622.5429755743501,387559.75643696584,60.0,1514.0,66.0,590.0,1480.0,0.00024412109374999998,0.0003625913261869447,1.3147246982600732e-07,0.0,0.004004,1.3e-05,0.000107,0.000311,95.53670703125,33.18981881382989,1101.5640728948565,38.0,255.128,62.0,114.0,127.0,0,0,0,0,0,2935,705,12,35,14,0.6102064809472246,0.5968731237719564,0.6455292031800934,0
4497,74.44963308872582,25.43918167667334,0.11118523460084502,206,206,3,3,655.3631309762063,637.460488972911,406355.8750015827,60.0,1514.0,66.0,412.0,1480.0,0.00022198154325105626,0.000359579605601117,1.2929749276425486e-07,0.0,0.004539,8e-06,8.8e-05,0.000269,94.8522130309095,33.63000224625574,1130.9770510831663,35.0,255.128,62.0,114.0,126.0,0,0,0,0,0,3322,570,12,47,21,0.6439725094994518,0.6175626536885899,0.6516508203146665,0
4095,69.79242979242979,29.93894993894994,0.2686202686202686,248,255,6,5,653.6205128205128,627.8562518242477,394203.47295479313,60.0,1514.0,62.0,566.0,1480.0,0.000243978021978022,0.0003915098540381626,1.532799658089834e-07,0.0,0.003837,1e-05,9.1e-05,0.000284,102.95365445665445,30.517782523584973,931.3350501568284,39.0,255.128,63.0,118.0,127.0,0,0,0,0,0,2836,481,7,35,25,0.6201196451902661,0.6034551221816722,0.6108249301896888,0
2885,59.93067590987869,40.03466204506066,0.03466204506065858,228,228,3,3,562.8412478336222,586.640378068314,344146.93318013445,60.0,1514.0,62.0,195.0,1444.0,0.00034628388214904675,0.0004653900532877872,2.165879016992094e-07,0.0,0.004257,4.8e-05,0.000182,0.00043,107.97855389948008,28.407820619587667,807.0042723546702,38.0,255.128,113.0,118.0,127.0,0,0,0,0,0,1716,312,10,31,16,0.6003699775364784,0.595878894805241,0.49521232073128907,0
3728,63.1706008583691,36.61480686695279,0.2145922746781116,274,313,5,6,637.4718347639486,625.5569249382888,391321.466338248,60.0,1514.0,66.0,396.0,1480.0,0.00026818401287553644,0.0004139985792926551,1.7139482365633682e-07,0.0,0.003816,1e-05,9.35e-05,0.00032125000000000003,97.96518052575107,31.615888031014904,999.5643759896716,40.0,255.128,62.0,114.0,126.0,0,0,0,0,0,2305,308,5,92,17,0.5847566429345239,0.5949400787072319,0.5553619165551836,0
4610,63.62255965292841,36.22559652928417,0.15184381778741865,216,230,3,3,559.6566160520607,601.7457371525061,362097.93218121293,60.0,1514.0,66.0,143.0,1444.0,0.00021670802603036878,0.0003479678422267175,1.2108161922391776e-07,0.0,0.003242,9e-06,8.5e-05,0.000257,90.81688459869848,33.667631302776975,1133.5093975397278,37.0,243.0,62.0,113.0,126.0,0,0,0,0,0,2878,551,36,113,86,0.5959140361903428,0.5847024716350339,0.5318042556388755,0
3402,65.96119929453262,33.89182833627278,0.14697236919459142,227,237,4,4,593.964432686655,608.5079086975558,370281.8749474728,60.0,1514.0,66.0,186.0,1454.0,0.00029378130511463843,0.0004348348306984324,1.8908132998853435e-07,0.0,0.003682,1.4e-05,0.000123,0.000345,100.11642357436801,32.176872854052675,1035.3511466658717,39.0,255.128,63.0,114.0,126.0,0,0,0,0,0,2228,500,10,27,20,0.6370217637228456,0.6223703943559858,0.5740642172895196,0
3173,62.8112196659313,36.81058934762055,0.3781909864481563,230,235,4,5,593.2625275764261,606.0259043096805,367267.396694366,60.0,1514.0,66.0,202.0,1434.0,0.00031507059565080367,0.00044892555567208466,2.0153415453548998e-07,0.0,0.003065,1.5e-05,0.000146,0.000375,99.65622439331862,31.962076965576173,1021.574363953415,1.0,241.0,63.0,114.0,126.0,0,0,0,0,0,1980,481,2,21,26,0.6338079815015412,0.6274874718157706,0.5276793423025592,0
2867,59.40006975933031,40.495291245204044,0.10463899546564352,203,209,4,4,598.3599581444018,606.2335864853014,367519.16138283146,60.0,1514.0,62.0,275.0,1454.0,0.0003487663062434601,0.0004936794015442975,2.4371935150913577e-07,0.0,0.004522,1.6e-05,0.000159,0.0004255,104.44954726194626,30.879233846425013,953.5270829422002,40.0,255.128,63.0,114.0,126.0,0,0,0,0,0,1688,352,6,30,50,0.6137799025696419,0.6117276399836673,0.5198756900453414,0
2653,53.712777987184325,46.24952883528081,0.03769317753486619,211,222,3,5,572.3720316622691,595.825621401035,355008.17111792957,60.0,1514.0,62.0,186.0,1444.0,0.0003768179419525066,0.0005242328184244659,2.748200479132591e-07,0.0,0.003439,5e-05,0.000173,0.000459,105.95837542404826,29.889311312420677,893.3709307307986,1.0,253.0,107.0,116.0,127.0,0,0,0,0,0,1411,287,6,32,22,0.6084890572439984,0.6056263934202067,0.47271952191918903,0
3075,59.83739837398374,40.03252032520325,0.13008130081300812,231,240,4,3,542.8042276422764,582.1770630772676,338930.1327732728,60.0,1514.0,62.0,150.0,1188.5,0.00032515317073170726,0.00046179209794346534,2.132519417230271e-07,0.0,0.004135,3.85e-05,0.000148,0.000401,122.44372910569106,46.00986607079776,2116.907775852747,39.0,255.128,114.0,126.0,127.0,0,0,0,0,0,1806,575,4,61,15,0.6353705427706763,0.6185428003095764,0.532681662648895,0
2560,56.71874999999999,43.1640625,0.1171875,204,219,5,5,546.888671875,597.7988755527624,357363.4956121471,60.0,1514.0,62.0,127.0,1444.0,0.00039017578125,0.0005235405852383653,2.740947443917301e-07,0.0,0.005607,4.5e-05,0.0001915,0.00052625,109.836665234375,34.57600797307978,1195.500327354477,38.0,255.128,112.0,118.0,127.0,0,0,0,0,0,1423,350,8,51,52,0.6359355119195537,0.636090605419748,0.4693148759833513,0
3133,61.44270667092244,38.39770188317907,0.15959144589849983,202,206,4,4,581.8917969996808,612.8706641144204,375610.4509320507,60.0,1514.0,62.0,146.0,1434.0,0.00031883657835939994,0.00045709040955349903,2.0893164250578545e-07,0.0,0.003651,1.5e-05,0.000153,0.000386,110.73382253431215,38.94907191569902,1517.0302030942944,39.0,255.128,107.0,118.0,127.0,0,0,0,0,0,1901,467,8,44,46,0.6413125777381776,0.6325433702439759,0.5348737237934229,0
2905,58.86402753872634,40.75731497418245,0.37865748709122204,255,270,3,3,510.66919104991393,584.94119900987,342156.2062991044,60.0,1514.0,64.0,125.0,1063.0,0.00034414939759036143,0.0004735811297846454,2.2427908648810116e-07,0.0,0.003941,4.1e-05,0.000179,0.000436,102.75439036144577,31.02528095883804,962.5680585748382,7.0,243.0,63.0,114.0,126.0,0,0,0,0,0,1688,402,21,37,82,0.6421309476862057,0.6363840280187513,0.4759879849093334,0
2559,53.92731535756155,45.91637358343103,0.15631105900742479,203,205,4,4,575.7358343102775,602.4698531331848,362969.9239343212,60.0,1514.0,62.0,156.0,1454.0,0.000390073075420086,0.0005343783215232753,2.8556019051403303e-07,0.0,0.003977,3.95e-05,0.000194,0.0005185000000000001,107.12582141461506,30.60194485152237,936.4790286956163,41.0,255.128,109.0,118.0,127.0,0,0,0,0,0,1364,234,12,24,22,0.6208233476223534,0.6203976506920454,0.45716882609337495,0
2744,56.37755102040817,43.51311953352769,0.10932944606413994,195,204,2,2,524.2521865889213,569.6973304308112,324555.04829999286,60.0,1514.0,62.0,135.5,590.0,0.0003642394314868805,0.0005006693702786517,2.506698183352217e-07,0.0,0.005535,4.675e-05,0.000186,0.0004415,106.11528352769679,28.187927049280347,794.5592313355506,37.0,245.0,109.0,118.0,127.0,0,0,0,0,0,1535,312,1,22,16,0.5953374081036312,0.5963582898293043,0.5088168735642035,0
2821,59.58879829847572,40.09216589861751,0.31903580290677064,236,246,6,6,548.0439560439561,588.5070130849417,346340.5044501598,60.0,1514.0,62.0,151.0,1444.0,0.0003542630272952854,0.0004839003988842495,2.3415959604033578e-07,0.0,0.005659,5.1e-05,0.000186,0.000427,106.66835448422546,27.97940212351204,782.8469431891899,41.0,255.128,111.0,118.0,127.0,0,0,0,0,0,1657,345,11,34,12,0.6169190745143752,0.6179311977695161,0.5128186994117486,0
3129,63.08724832214765,36.752956216043465,0.15979546180888463,214,211,3,3,533.5084691594759,574.7128032975761,330294.80627415836,60.0,1514.0,62.0,166.0,946.0,0.00031955576861617126,0.00044817839480195375,2.008638735672559e-07,0.0,0.003186,1.6e-05,0.000152,0.000383,104.87311057845957,29.00859791306071,841.4987528816304,40.0,255.128,63.0,118.0,127.0,0,0,0,0,0,1942,432,11,55,37,0.6079405574886685,0.6169346976692944,0.5178339898335552,0
3531,66.61002548853017,33.248371566128576,0.1416029453412631,223,230,5,4,584.9368450863778,603.1095087790708,363741.0795797321,60.0,1514.0,62.0,204.0,1454.0,0.00028307703200226565,0.00040835496038102567,1.6675377366778906e-07,0.0,0.004046,1.5e-05,0.00013,0.000341,102.02944208439536,30.14570020090908,908.7632406030897,2.0,255.128,63.0,115.0,127.0,0,0,0,0,0,2324,550,16,52,33,0.6361221375250871,0.6104328239656532,0.5881188534915726,0
3778,70.38115404976178,29.486500794070935,0.1323451561672843,212,220,5,5,685.9618845950238,641.2951571292439,411259.47855742165,60.0,1514.0,62.0,590.0,1480.0,0.00026449417681312864,0.000413782638728703,1.7121607211328831e-07,0.0,0.004679,1.7e-05,0.000111,0.00030475,100.0888221281101,33.28908920439806,1108.1634600583716,42.0,243.0,63.0,116.5,127.0,0,0,0,0,0,2642,388,9,30,21,0.603866335088651,0.5633328683786543,0.6171638488701032,0
2783,58.28242903341717,41.6097736255839,0.10779734099892202,187,205,5,4,605.9586776859504,611.9639520378579,374499.8785937936,60.0,1514.0,62.0,290.0,1480.0,0.00035864965864175355,0.0004911156270170506,2.411945591003507e-07,0.0,0.005128,5e-05,0.000183,0.00043349999999999997,106.73279123248294,29.56333297827263,873.9906567842221,39.0,255.128,112.0,118.0,127.0,0,0,0,0,0,1611,256,6,21,15,0.612529838263708,0.5968990038032785,0.5085745110408594,0
2851,56.822167660470015,43.03753069098562,0.14030164854437038,227,239,3,5,551.9828130480533,588.1258381153568,345892.00145889097,60.0,1514.0,62.0,156.0,1434.0,0.00035063346194317787,0.00047246855867459143,2.2322653893604582e-07,0.0,0.004165,4.75e-05,0.000179,0.0004355,109.2160494563311,28.95328543089396,838.2927372428164,1.0,253.0,113.0,118.0,127.0,0,0,0,0,0,1602,288,13,30,36,0.6193233361588388,0.6171364125704378,0.4927079914264574,0
2694,55.71640682999257,44.02375649591686,0.25983667409057165,207,199,5,4,561.0085374907201,582.5595866861771,339375.6720399695,60.0,1514.0,62.0,242.0,1444.0,0.0003709146250927989,0.0005055653449319898,2.5559631799620177e-07,0.0,0.003515,4.9e-05,0.000179,0.00046875,109.21690274684484,26.940167879278853,725.772645363728,42.0,255.128,113.0,118.0,127.0,0,0,0,0,0,1494,254,4,15,11,0.6049469075141293,0.6037353885304517,0.48449261618140077,0
3632,62.031938325991185,37.830396475770925,0.13766519823788548,259,266,3,3,599.7648678414097,615.3654486696925,378674.63541645184,60.0,1514.0,62.0,205.0,1480.0,0.0002751828193832599,0.0004258702201348049,1.8136544439766718e-07,0.0,0.00357,1.4e-05,0.000102,0.000323,103.1919997246696,30.479970541355065,929.0286042018727,39.0,255.128,63.0,118.0,127.0,0,0,0,0,0,2195,319,38,87,68,0.6430017835025135,0.6089298973263328,0.5073136537877756,0
3057,54.98855086686294,44.78246647039582,0.22898266274124962,249,266,5,6,558.8279358848545,581.5604407974143,338212.5463004828,60.0,1514.0,64.0,212.0,1087.0,0.0003271056591429506,0.0004410512477762115,1.9452620316495313e-07,0.0,0.003885,5e-05,0.000175,0.000404,106.02406247955513,28.871444631191768,833.560315091972,20.0,255.128,107.0,117.0,127.0,0,0,0,0,0,1663,320,9,28,13,0.6269641592783854,0.6260242931718092,0.47352772798419457,0
2920,58.76712328767123,40.99315068493151,0.2397260273972603,224,236,4,5,547.1760273972603,597.3942135298926,356879.8463589989,60.0,1514.0,66.0,133.0,1444.0,0.00034223390410958906,0.0004753881381484558,2.2599388189225532e-07,0.0,0.003577,2e-05,0.000172,0.00040825,101.3535691780822,32.35175185058756,1046.6358478019959,2.0,255.128,63.0,114.0,126.0,0,0,0,0,0,1685,391,14,50,50,0.6497850875473477,0.655010292921736,0.505495327609532,0
3120,59.26282051282051,40.48076923076923,0.2564102564102564,215,234,5,4,520.6423076923077,567.5716995397414,322137.6341184305,60.0,1514.0,66.0,156.5,671.0,0.00032029391025641026,0.00043391103316417457,1.882787847016014e-07,0.0,0.003552,4.4750000000000004e-05,0.000167,0.000396,102.1750407051282,29.919839419993362,895.1967909181886,39.0,255.128,63.0,114.0,126.0,0,0,0,0,0,1828,493,8,43,13,0.6295302513865474,0.633271562861305,0.5102818929205339,0
